Front;Back;LessonID;TopicTags;Family;Category
échapper;échapper;10;auto_frequency,source_words_txt,auto_no_translation;échapper;Lesson 10
dépasser;dépasser;11;auto_frequency,source_words_txt,auto_no_translation;dépasser;Lesson 11
le souci;le souci;12;auto_frequency,source_words_txt,auto_no_translation;le souci;Lesson 12
souffrir;souffrir;1;auto_frequency,source_words_txt,auto_no_translation;souffrir;Lesson 1
réel;réel;2;auto_frequency,source_words_txt,auto_no_translation;réel;Lesson 2
l'avis;l'avis;3;auto_frequency,source_words_txt,auto_no_translation;l'avis;Lesson 3
l'espace;l'espace;4;auto_frequency,source_words_txt,auto_no_translation;l'espace;Lesson 4
le modèle;le modèle;5;auto_frequency,source_words_txt,auto_no_translation;le modèle;Lesson 5
la règle;la règle;6;auto_frequency,source_words_txt,auto_no_translation;la règle;Lesson 6
le sens;le sens;7;auto_frequency,source_words_txt,auto_no_translation;le sens;Lesson 7
l'objet;l'objet;8;auto_frequency,source_words_txt,auto_no_translation;l'objet;Lesson 8
le projet;le projet;9;auto_frequency,source_words_txt,auto_no_translation;le projet;Lesson 9
l'action;l'action;10;auto_frequency,source_words_txt,auto_no_translation;l'action;Lesson 10
la cause;la cause;11;auto_frequency,source_words_txt,auto_no_translation;la cause;Lesson 11
le rapport;le rapport;12;auto_frequency,source_words_txt,auto_no_translation;le rapport;Lesson 12
la valeur;la valeur;1;auto_frequency,source_words_txt,auto_no_translation;la valeur;Lesson 1
l'effet;l'effet;2;auto_frequency,source_words_txt,auto_no_translation;l'effet;Lesson 2
le niveau;le niveau;3;auto_frequency,source_words_txt,auto_no_translation;le niveau;Lesson 3
le rôle;le rôle;4;auto_frequency,source_words_txt,auto_no_translation;le rôle;Lesson 4
le titre;le titre;5;auto_frequency,source_words_txt,auto_no_translation;le titre;Lesson 5
l'ordre;l'ordre;6;auto_frequency,source_words_txt,auto_no_translation;l'ordre;Lesson 6
le compte;le compte;7;auto_frequency,source_words_txt,auto_no_translation;le compte;Lesson 7
la base;la base;8;auto_frequency,source_words_txt,auto_no_translation;la base;Lesson 8
l'esprit;l'esprit;9;auto_frequency,source_words_txt,auto_no_translation;l'esprit;Lesson 9
la douleur;la douleur;10;auto_frequency,source_words_txt,auto_no_translation;la douleur;Lesson 10
le désir;le désir;11;auto_frequency,source_words_txt,auto_no_translation;le désir;Lesson 11
le pouvoir;le pouvoir;12;auto_frequency,source_words_txt,auto_no_translation;le pouvoir;Lesson 12
l'état;l'état;1;auto_frequency,source_words_txt,auto_no_translation;l'état;Lesson 1
le peuple;le peuple;2;auto_frequency,source_words_txt,auto_no_translation;le peuple;Lesson 2
la justice;la justice;3;auto_frequency,source_words_txt,auto_no_translation;la justice;Lesson 3
l'avocat;l'avocat;4;auto_frequency,source_words_txt,auto_no_translation;l'avocat;Lesson 4
la prison;la prison;5;auto_frequency,source_words_txt,auto_no_translation;la prison;Lesson 5
l'armée;l'armée;6;auto_frequency,source_words_txt,auto_no_translation;l'armée;Lesson 6
le soldat;le soldat;7;auto_frequency,source_words_txt,auto_no_translation;le soldat;Lesson 7
l'ennemi;l'ennemi;8;auto_frequency,source_words_txt,auto_no_translation;l'ennemi;Lesson 8
le risque;le risque;9;auto_frequency,source_words_txt,auto_no_translation;le risque;Lesson 9
la mort;la mort;10;auto_frequency,source_words_txt,auto_no_translation;la mort;Lesson 10
interdire;interdire;11;auto_frequency,source_words_txt,auto_no_translation;interdire;Lesson 11
admettre;admettre;12;auto_frequency,source_words_txt,auto_no_translation;admettre;Lesson 12
commettre;commettre;1;auto_frequency,source_words_txt,auto_no_translation;commettre;Lesson 1
produire;produire;2;auto_frequency,source_words_txt,auto_no_translation;produire;Lesson 2
réduire;réduire;3;auto_frequency,source_words_txt,auto_no_translation;réduire;Lesson 3
détruire;détruire;4;auto_frequency,source_words_txt,auto_no_translation;détruire;Lesson 4
construire;construire;5;auto_frequency,source_words_txt,auto_no_translation;construire;Lesson 5
traduire;traduire;6;auto_frequency,source_words_txt,auto_no_translation;traduire;Lesson 6
le rideau;le rideau;7;auto_frequency,source_words_txt,auto_no_translation;le rideau;Lesson 7
le miroir;le miroir;8;auto_frequency,source_words_txt,auto_no_translation;le miroir;Lesson 8
regretter;regretter;9;auto_frequency,source_words_txt,auto_no_translation;regretter;Lesson 9
apprécier;apprécier;10;auto_frequency,source_words_txt,auto_no_translation;apprécier;Lesson 10
admirer;admirer;11;auto_frequency,source_words_txt,auto_no_translation;admirer;Lesson 11
le fleuve;le fleuve;12;auto_frequency,source_words_txt,auto_no_translation;le fleuve;Lesson 12
la vague;la vague;1;auto_frequency,source_words_txt,auto_no_translation;la vague;Lesson 1
l'orage;l'orage;2;auto_frequency,source_words_txt,auto_no_translation;l'orage;Lesson 2
le mouton;le mouton;3;auto_frequency,source_words_txt,auto_no_translation;le mouton;Lesson 3
observer;observer;4;auto_frequency,source_words_txt,auto_no_translation;observer;Lesson 4
surveiller;surveiller;5;auto_frequency,source_words_txt,auto_no_translation;surveiller;Lesson 5
paraître;paraître;6;auto_frequency,source_words_txt,auto_no_translation;paraître;Lesson 6
briller;briller;7;auto_frequency,source_words_txt,auto_no_translation;briller;Lesson 7
exprimer;exprimer;8;auto_frequency,source_words_txt,auto_no_translation;exprimer;Lesson 8
la quantité;la quantité;9;auto_frequency,source_words_txt,auto_no_translation;la quantité;Lesson 9
la moitié;la moitié;10;auto_frequency,source_words_txt,auto_no_translation;la moitié;Lesson 10
le quart;le quart;11;auto_frequency,source_words_txt,auto_no_translation;le quart;Lesson 11
le double;le double;12;auto_frequency,source_words_txt,auto_no_translation;le double;Lesson 12
la somme;la somme;1;auto_frequency,source_words_txt,auto_no_translation;la somme;Lesson 1
le manque;le manque;2;auto_frequency,source_words_txt,auto_no_translation;le manque;Lesson 2
suffisant;suffisant;3;auto_frequency,source_words_txt,auto_no_translation;suffisant;Lesson 3
inutile;inutile;4;auto_frequency,source_words_txt,auto_no_translation;inutile;Lesson 4
probable;probable;5;auto_frequency,source_words_txt,auto_no_translation;probable;Lesson 5
capable;capable;6;auto_frequency,source_words_txt,auto_no_translation;capable;Lesson 6
incapable;incapable;7;auto_frequency,source_words_txt,auto_no_translation;incapable;Lesson 7
glisser;glisser;8;auto_frequency,source_words_txt,auto_no_translation;glisser;Lesson 8
reculer;reculer;9;auto_frequency,source_words_txt,auto_no_translation;reculer;Lesson 9
la vitesse;la vitesse;10;auto_frequency,source_words_txt,auto_no_translation;la vitesse;Lesson 10
le geste;le geste;11;auto_frequency,source_words_txt,auto_no_translation;le geste;Lesson 11
l'effort;l'effort;12;auto_frequency,source_words_txt,auto_no_translation;l'effort;Lesson 12
la fatigue;la fatigue;1;auto_frequency,source_words_txt,auto_no_translation;la fatigue;Lesson 1
le repos;le repos;2;auto_frequency,source_words_txt,auto_no_translation;le repos;Lesson 2
le séjour;le séjour;3;auto_frequency,source_words_txt,auto_no_translation;le séjour;Lesson 3
le transport;le transport;4;auto_frequency,source_words_txt,auto_no_translation;le transport;Lesson 4
guider;guider;5;auto_frequency,source_words_txt,auto_no_translation;guider;Lesson 5
mener;mener;6;auto_frequency,source_words_txt,auto_no_translation;mener;Lesson 6
le commencement;le commencement;7;auto_frequency,source_words_txt,auto_no_translation;le commencement;Lesson 7
l'avenir;l'avenir;8;auto_frequency,source_words_txt,auto_no_translation;l'avenir;Lesson 8
actuel;actuel;9;auto_frequency,source_words_txt,auto_no_translation;actuel;Lesson 9
échouer;échouer;10;auto_frequency,source_words_txt,auto_no_translation;échouer;Lesson 10
battre;battre;11;auto_frequency,source_words_txt,auto_no_translation;battre;Lesson 11
attaquer;attaquer;12;auto_frequency,source_words_txt,auto_no_translation;attaquer;Lesson 12
défendre;défendre;1;auto_frequency,source_words_txt,auto_no_translation;défendre;Lesson 1
protéger;protéger;2;auto_frequency,source_words_txt,auto_no_translation;protéger;Lesson 2
le directeur;le directeur;3;auto_frequency,source_words_txt,auto_no_translation;le directeur;Lesson 3
le président;le président;4;auto_frequency,source_words_txt,auto_no_translation;le président;Lesson 4
le public;le public;5;auto_frequency,source_words_txt,auto_no_translation;le public;Lesson 5
unique;unique;6;auto_frequency,source_words_txt,auto_no_translation;unique;Lesson 6
double;double;7;auto_frequency,source_words_txt,auto_no_translation;double;Lesson 7
pareil;pareil;8;auto_frequency,source_words_txt,auto_no_translation;pareil;Lesson 8
semblable;semblable;9;auto_frequency,source_words_txt,auto_no_translation;semblable;Lesson 9
contraire;contraire;10;auto_frequency,source_words_txt,auto_no_translation;contraire;Lesson 10
divers;divers;11;auto_frequency,source_words_txt,auto_no_translation;divers;Lesson 11
le plan;le plan;12;auto_frequency,source_words_txt,auto_no_translation;le plan;Lesson 12
la décision;la décision;1;auto_frequency,source_words_txt,auto_no_translation;la décision;Lesson 1
la solution;la solution;2;auto_frequency,source_words_txt,auto_no_translation;la solution;Lesson 2
le fer;le fer;3;auto_frequency,source_words_txt,auto_no_translation;le fer;Lesson 3
grave;grave;4;auto_frequency,source_words_txt,auto_no_translation;grave;Lesson 4
mou;mou;5;auto_frequency,source_words_txt,auto_no_translation;mou;Lesson 5
faible;faible;6;auto_frequency,source_words_txt,auto_no_translation;faible;Lesson 6
trembler;trembler;7;auto_frequency,source_words_txt,auto_no_translation;trembler;Lesson 7
agiter;agiter;8;auto_frequency,source_words_txt,auto_no_translation;agiter;Lesson 8
secouer;secouer;9;auto_frequency,source_words_txt,auto_no_translation;secouer;Lesson 9
l'avantage;l'avantage;10;auto_frequency,source_words_txt,auto_no_translation;l'avantage;Lesson 10
le progrès;le progrès;11;auto_frequency,source_words_txt,auto_no_translation;le progrès;Lesson 11
le succès;le succès;12;auto_frequency,source_words_txt,auto_no_translation;le succès;Lesson 12
la perte;la perte;1;auto_frequency,source_words_txt,auto_no_translation;la perte;Lesson 1
le tort;le tort;2;auto_frequency,source_words_txt,auto_no_translation;le tort;Lesson 2
joindre;joindre;3;auto_frequency,source_words_txt,auto_no_translation;joindre;Lesson 3
lier;lier;4;auto_frequency,source_words_txt,auto_no_translation;lier;Lesson 4
diviser;diviser;5;auto_frequency,source_words_txt,auto_no_translation;diviser;Lesson 5
le lien;le lien;6;auto_frequency,source_words_txt,auto_no_translation;le lien;Lesson 6
l'accord;l'accord;7;auto_frequency,source_words_txt,auto_no_translation;l'accord;Lesson 7
la lutte;la lutte;8;auto_frequency,source_words_txt,auto_no_translation;la lutte;Lesson 8
représenter;représenter;9;auto_frequency,source_words_txt,auto_no_translation;représenter;Lesson 9
former;former;10;auto_frequency,source_words_txt,auto_no_translation;former;Lesson 10
le patient;le patient;11;auto_frequency,source_words_txt,auto_no_translation;le patient;Lesson 11
la blessure;la blessure;12;auto_frequency,source_words_txt,auto_no_translation;la blessure;Lesson 12
étroit;étroit;1;auto_frequency,source_words_txt,auto_no_translation;étroit;Lesson 1
épais;épais;2;auto_frequency,source_words_txt,auto_no_translation;épais;Lesson 2
plier;plier;3;auto_frequency,source_words_txt,auto_no_translation;plier;Lesson 3
le loisir;le loisir;4;auto_frequency,source_words_txt,auto_no_translation;le loisir;Lesson 4
difficilement;difficilement;5;auto_frequency,source_words_txt,auto_no_translation;difficilement;Lesson 5
totalement;totalement;6;auto_frequency,source_words_txt,auto_no_translation;totalement;Lesson 6
absolument;absolument;7;auto_frequency,source_words_txt,auto_no_translation;absolument;Lesson 7
justement;justement;8;auto_frequency,source_words_txt,auto_no_translation;justement;Lesson 8
l'entreprise;l'entreprise;9;auto_frequency,source_words_txt,auto_no_translation;l'entreprise;Lesson 9
le commerce;le commerce;10;auto_frequency,source_words_txt,auto_no_translation;le commerce;Lesson 10
le coût;le coût;11;auto_frequency,source_words_txt,auto_no_translation;le coût;Lesson 11
la vente;la vente;12;auto_frequency,source_words_txt,auto_no_translation;la vente;Lesson 12
supposer;supposer;1;auto_frequency,source_words_txt,auto_no_translation;supposer;Lesson 1
siffler;siffler;2;auto_frequency,source_words_txt,auto_no_translation;siffler;Lesson 2
généreux;généreux;3;auto_frequency,source_words_txt,auto_no_translation;généreux;Lesson 3
honnête;honnête;4;auto_frequency,source_words_txt,auto_no_translation;honnête;Lesson 4
fidèle;fidèle;5;auto_frequency,source_words_txt,auto_no_translation;fidèle;Lesson 5
fier;fier;6;auto_frequency,source_words_txt,auto_no_translation;fier;Lesson 6
le métal;le métal;7;auto_frequency,source_words_txt,auto_no_translation;le métal;Lesson 7
le tissu;le tissu;8;auto_frequency,source_words_txt,auto_no_translation;le tissu;Lesson 8
la soie;la soie;9;auto_frequency,source_words_txt,auto_no_translation;la soie;Lesson 9
accueillir;accueillir;10;auto_frequency,source_words_txt,auto_no_translation;accueillir;Lesson 10
rejoindre;rejoindre;11;auto_frequency,source_words_txt,auto_no_translation;rejoindre;Lesson 11
l'usine;l'usine;12;auto_frequency,source_words_txt,auto_no_translation;l'usine;Lesson 12
le guichet;le guichet;1;auto_frequency,source_words_txt,auto_no_translation;le guichet;Lesson 1
prudent;prudent;2;auto_frequency,source_words_txt,auto_no_translation;prudent;Lesson 2
curieux;curieux;3;auto_frequency,source_words_txt,auto_no_translation;curieux;Lesson 3
étrange;étrange;4;auto_frequency,source_words_txt,auto_no_translation;étrange;Lesson 4
fréquent;fréquent;5;auto_frequency,source_words_txt,auto_no_translation;fréquent;Lesson 5
commun;commun;6;auto_frequency,source_words_txt,auto_no_translation;commun;Lesson 6
économiser;économiser;7;auto_frequency,source_words_txt,auto_no_translation;économiser;Lesson 7
la vallée;la vallée;8;auto_frequency,source_words_txt,auto_no_translation;la vallée;Lesson 8
le pré;le pré;9;auto_frequency,source_words_txt,auto_no_translation;le pré;Lesson 9
le rocher;le rocher;10;auto_frequency,source_words_txt,auto_no_translation;le rocher;Lesson 10
utilement;utilement;11;auto_frequency,source_words_txt,auto_no_translation;utilement;Lesson 11
fortement;fortement;12;auto_frequency,source_words_txt,auto_no_translation;fortement;Lesson 12
largement;largement;1;auto_frequency,source_words_txt,auto_no_translation;largement;Lesson 1
jurer;jurer;2;auto_frequency,source_words_txt,auto_no_translation;jurer;Lesson 2
mentir;mentir;3;auto_frequency,source_words_txt,auto_no_translation;mentir;Lesson 3
la politique;la politique;4;auto_frequency,source_words_txt,auto_no_translation;la politique;Lesson 4
l'élection;l'élection;5;auto_frequency,source_words_txt,auto_no_translation;l'élection;Lesson 5
le vote;le vote;6;auto_frequency,source_words_txt,auto_no_translation;le vote;Lesson 6
le parti;le parti;7;auto_frequency,source_words_txt,auto_no_translation;le parti;Lesson 7
le citoyen;le citoyen;8;auto_frequency,source_words_txt,auto_no_translation;le citoyen;Lesson 8
la république;la république;9;auto_frequency,source_words_txt,auto_no_translation;la république;Lesson 9
brillant;brillant;10;auto_frequency,source_words_txt,auto_no_translation;brillant;Lesson 10
pâle;pâle;11;auto_frequency,source_words_txt,auto_no_translation;pâle;Lesson 11
exiger;exiger;12;auto_frequency,source_words_txt,auto_no_translation;exiger;Lesson 12
