Front;Back;LessonID;TopicTags;Family;Category
Condition humaine;Menschliches Dasein;9;nouns;condition humaine;Lesson 9: Philosophie
Absolu;Absolut;9;nouns;absolu;Lesson 9: Philosophie
Relatif;Relativ;9;adjectives;relatif;Lesson 9: Philosophie
Sagesse;Weisheit;9;nouns;sagesse;Lesson 9: Philosophie
Tabou;Tabu;10;nouns;tabou;Lesson 10: Tabu
Euphemisme;Euphemismus;10;nouns;euphemisme;Lesson 10: Tabu
Disparu;Verstorben (für mort);10;adjectives;disparu;Lesson 10: Tabu
SDF;Obdachloser (Sans Domicile Fixe);10;nouns;sdf;Lesson 10: Tabu
Malaise;Unbehagen;10;nouns;malaise;Lesson 10: Tabu
Gênant;Peinlich / Unangenehm;10;adjectives;gênant;Lesson 10: Tabu
Controversé;Umstritten;10;adjectives;controversé;Lesson 10: Tabu
Sensibilité;Empfindlichkeit;10;nouns;sensibilité;Lesson 10: Tabu
Politiquement correct;Politisch korrekt;10;adjectives;politiquement correct;Lesson 10: Tabu
Bienséance;Anstand / Schicklichkeit;10;nouns;bienséance;Lesson 10: Tabu
Citation;Zitat;11;nouns;citation;Lesson 11: Zitate
Référence;Referenz;11;nouns;référence;Lesson 11: Zitate
Aphorisme;Aphorismus;11;nouns;aphorisme;Lesson 11: Zitate
Maxime;Lebensweisheit / Maxime;11;nouns;maxime;Lesson 11: Zitate
Proverbe;Sprichwort;11;nouns;proverbe;Lesson 11: Zitate
Adage;Sprichwort (alt);11;nouns;adage;Lesson 11: Zitate
Devise;Motto / Wahlspruch;11;nouns;devise;Lesson 11: Zitate
Célèbre;Berühmt;11;adjectives;célèbre;Lesson 11: Zitate
Auteur;Urheber / Autor;11;nouns;auteur;Lesson 11: Zitate
Source;Quelle;11;nouns;source;Lesson 11: Zitate
Inexprimable;Unaussprechlich;12;adjectives;inexprimable;Lesson 12: Abschluss
Indicible;Unsagbar;12;adjectives;indicible;Lesson 12: Abschluss
Quintessence;Inbegriff / Quintessenz;12;nouns;quintessence;Lesson 12: Abschluss
Apogée;Höhepunkt;12;nouns;apogée;Lesson 12: Abschluss
Zénith;Zenit;12;nouns;zénith;Lesson 12: Abschluss
Virtuose;Virtuose;12;nouns;virtuose;Lesson 12: Abschluss
Prestige;Ansehen / Prestige;12;nouns;prestige;Lesson 12: Abschluss
Rayonnement;Ausstrahlung;12;nouns;rayonnement;Lesson 12: Abschluss
Héritage;Erbe;12;nouns;héritage;Lesson 12: Abschluss
Postérité;Nachwelt;12;nouns;postérité;Lesson 12: Abschluss
infirmer;infirmer;1;auto_frequency,source_words_txt,auto_no_translation;infirmer;Lesson 1
abstraitement;abstraitement;2;auto_frequency,source_words_txt,auto_no_translation;abstraitement;Lesson 2
l'effluve;l'effluve;3;auto_frequency,source_words_txt,auto_no_translation;l'effluve;Lesson 3
méprisable;méprisable;4;auto_frequency,source_words_txt,auto_no_translation;méprisable;Lesson 4
le plaidoyer;le plaidoyer;5;auto_frequency,source_words_txt,auto_no_translation;le plaidoyer;Lesson 5
le logis;le logis;6;auto_frequency,source_words_txt,auto_no_translation;le logis;Lesson 6
l'incision;l'incision;7;auto_frequency,source_words_txt,auto_no_translation;l'incision;Lesson 7
le bistouri;le bistouri;8;auto_frequency,source_words_txt,auto_no_translation;le bistouri;Lesson 8
la suture;la suture;9;auto_frequency,source_words_txt,auto_no_translation;la suture;Lesson 9
tacitement;tacitement;10;auto_frequency,source_words_txt,auto_no_translation;tacitement;Lesson 10
l'allégorie;l'allégorie;11;auto_frequency,source_words_txt,auto_no_translation;l'allégorie;Lesson 11
l'euphémisme;l'euphémisme;12;auto_frequency,source_words_txt,auto_no_translation;l'euphémisme;Lesson 12
l'hyperbole;l'hyperbole;1;auto_frequency,source_words_txt,auto_no_translation;l'hyperbole;Lesson 1
contrefaire;contrefaire;2;auto_frequency,source_words_txt,auto_no_translation;contrefaire;Lesson 2
la synapse;la synapse;3;auto_frequency,source_words_txt,auto_no_translation;la synapse;Lesson 3
l'intellect;l'intellect;4;auto_frequency,source_words_txt,auto_no_translation;l'intellect;Lesson 4
le legs;le legs;5;auto_frequency,source_words_txt,auto_no_translation;le legs;Lesson 5
le dogme;le dogme;6;auto_frequency,source_words_txt,auto_no_translation;le dogme;Lesson 6
le précepte;le précepte;7;auto_frequency,source_words_txt,auto_no_translation;le précepte;Lesson 7
démesurément;démesurément;8;auto_frequency,source_words_txt,auto_no_translation;démesurément;Lesson 8
subrepticement;subrepticement;9;auto_frequency,source_words_txt,auto_no_translation;subrepticement;Lesson 9
le réquisitoire;le réquisitoire;10;auto_frequency,source_words_txt,auto_no_translation;le réquisitoire;Lesson 10
l'écrou;l'écrou;11;auto_frequency,source_words_txt,auto_no_translation;l'écrou;Lesson 11
abroger;abroger;12;auto_frequency,source_words_txt,auto_no_translation;abroger;Lesson 12
le postulat;le postulat;1;auto_frequency,source_words_txt,auto_no_translation;le postulat;Lesson 1
outrageusement;outrageusement;2;auto_frequency,source_words_txt,auto_no_translation;outrageusement;Lesson 2
perpétrer;perpétrer;3;auto_frequency,source_words_txt,auto_no_translation;perpétrer;Lesson 3
l'obscurantisme;l'obscurantisme;4;auto_frequency,source_words_txt,auto_no_translation;l'obscurantisme;Lesson 4
le sectarisme;le sectarisme;5;auto_frequency,source_words_txt,auto_no_translation;le sectarisme;Lesson 5
inéluctablement;inéluctablement;6;auto_frequency,source_words_txt,auto_no_translation;inéluctablement;Lesson 6
fatidiquement;fatidiquement;7;auto_frequency,source_words_txt,auto_no_translation;fatidiquement;Lesson 7
l'archétype;l'archétype;8;auto_frequency,source_words_txt,auto_no_translation;l'archétype;Lesson 8
l'hégémonie;l'hégémonie;9;auto_frequency,source_words_txt,auto_no_translation;l'hégémonie;Lesson 9
l'éthologie;l'éthologie;10;auto_frequency,source_words_txt,auto_no_translation;l'éthologie;Lesson 10
conjecturer;conjecturer;11;auto_frequency,source_words_txt,auto_no_translation;conjecturer;Lesson 11
intuiter;intuiter;12;auto_frequency,source_words_txt,auto_no_translation;intuiter;Lesson 12
indignement;indignement;1;auto_frequency,source_words_txt,auto_no_translation;indignement;Lesson 1
l'idiome;l'idiome;2;auto_frequency,source_words_txt,auto_no_translation;l'idiome;Lesson 2
la félicité;la félicité;3;auto_frequency,source_words_txt,auto_no_translation;la félicité;Lesson 3
l'allégresse;l'allégresse;4;auto_frequency,source_words_txt,auto_no_translation;l'allégresse;Lesson 4
la coercition;la coercition;5;auto_frequency,source_words_txt,auto_no_translation;la coercition;Lesson 5
occulter;occulter;6;auto_frequency,source_words_txt,auto_no_translation;occulter;Lesson 6
l'oxymore;l'oxymore;7;auto_frequency,source_words_txt,auto_no_translation;l'oxymore;Lesson 7
la litote;la litote;8;auto_frequency,source_words_txt,auto_no_translation;la litote;Lesson 8
la métonymie;la métonymie;9;auto_frequency,source_words_txt,auto_no_translation;la métonymie;Lesson 9
l'anachronisme;l'anachronisme;10;auto_frequency,source_words_txt,auto_no_translation;l'anachronisme;Lesson 10
notoirement;notoirement;11;auto_frequency,source_words_txt,auto_no_translation;notoirement;Lesson 11
la dystopie;la dystopie;12;auto_frequency,source_words_txt,auto_no_translation;la dystopie;Lesson 12
homologuer;homologuer;1;auto_frequency,source_words_txt,auto_no_translation;homologuer;Lesson 1
le canon;le canon;2;auto_frequency,source_words_txt,auto_no_translation;le canon;Lesson 2
implacablement;implacablement;3;auto_frequency,source_words_txt,auto_no_translation;implacablement;Lesson 3
le catabolisme;le catabolisme;4;auto_frequency,source_words_txt,auto_no_translation;le catabolisme;Lesson 4
l'anabolisme;l'anabolisme;5;auto_frequency,source_words_txt,auto_no_translation;l'anabolisme;Lesson 5
l'excrétion;l'excrétion;6;auto_frequency,source_words_txt,auto_no_translation;l'excrétion;Lesson 6
la synecdoque;la synecdoque;7;auto_frequency,source_words_txt,auto_no_translation;la synecdoque;Lesson 7
le despotisme;le despotisme;8;auto_frequency,source_words_txt,auto_no_translation;le despotisme;Lesson 8
destituer;destituer;9;auto_frequency,source_words_txt,auto_no_translation;destituer;Lesson 9
l'ataraxie;l'ataraxie;10;auto_frequency,source_words_txt,auto_no_translation;l'ataraxie;Lesson 10
le signifiant;le signifiant;11;auto_frequency,source_words_txt,auto_no_translation;le signifiant;Lesson 11
le signifié;le signifié;12;auto_frequency,source_words_txt,auto_no_translation;le signifié;Lesson 12
l'archaïsme;l'archaïsme;1;auto_frequency,source_words_txt,auto_no_translation;l'archaïsme;Lesson 1
la lexicographie;la lexicographie;2;auto_frequency,source_words_txt,auto_no_translation;la lexicographie;Lesson 2
intrinsèquement;intrinsèquement;3;auto_frequency,source_words_txt,auto_no_translation;intrinsèquement;Lesson 3
la nébulosité;la nébulosité;4;auto_frequency,source_words_txt,auto_no_translation;la nébulosité;Lesson 4
le néant;le néant;5;auto_frequency,source_words_txt,auto_no_translation;le néant;Lesson 5
la sagacité;la sagacité;6;auto_frequency,source_words_txt,auto_no_translation;la sagacité;Lesson 6
la broutille;la broutille;7;auto_frequency,source_words_txt,auto_no_translation;la broutille;Lesson 7
sporadiquement;sporadiquement;8;auto_frequency,source_words_txt,auto_no_translation;sporadiquement;Lesson 8
l'assonance;l'assonance;9;auto_frequency,source_words_txt,auto_no_translation;l'assonance;Lesson 9
la concussion;la concussion;10;auto_frequency,source_words_txt,auto_no_translation;la concussion;Lesson 10
la prévarication;la prévarication;11;auto_frequency,source_words_txt,auto_no_translation;la prévarication;Lesson 11
l'axiome;l'axiome;12;auto_frequency,source_words_txt,auto_no_translation;l'axiome;Lesson 12
le lemme;le lemme;1;auto_frequency,source_words_txt,auto_no_translation;le lemme;Lesson 1
la léthargie;la léthargie;2;auto_frequency,source_words_txt,auto_no_translation;la léthargie;Lesson 2
la prostration;la prostration;3;auto_frequency,source_words_txt,auto_no_translation;la prostration;Lesson 3
le solipsisme;le solipsisme;4;auto_frequency,source_words_txt,auto_no_translation;le solipsisme;Lesson 4
éterniser;éterniser;5;auto_frequency,source_words_txt,auto_no_translation;éterniser;Lesson 5
la probité;la probité;6;auto_frequency,source_words_txt,auto_no_translation;la probité;Lesson 6
répudier;répudier;7;auto_frequency,source_words_txt,auto_no_translation;répudier;Lesson 7
allégoriquement;allégoriquement;8;auto_frequency,source_words_txt,auto_no_translation;allégoriquement;Lesson 8
sournoisement;sournoisement;9;auto_frequency,source_words_txt,auto_no_translation;sournoisement;Lesson 9
l'épistémologie;l'épistémologie;10;auto_frequency,source_words_txt,auto_no_translation;l'épistémologie;Lesson 10
l'ontologie;l'ontologie;11;auto_frequency,source_words_txt,auto_no_translation;l'ontologie;Lesson 11
le syllogisme;le syllogisme;12;auto_frequency,source_words_txt,auto_no_translation;le syllogisme;Lesson 12
le sophisme;le sophisme;1;auto_frequency,source_words_txt,auto_no_translation;le sophisme;Lesson 1
désuet;désuet;2;auto_frequency,source_words_txt,auto_no_translation;désuet;Lesson 2
l'animosité;l'animosité;3;auto_frequency,source_words_txt,auto_no_translation;l'animosité;Lesson 3
le dédain;le dédain;4;auto_frequency,source_words_txt,auto_no_translation;le dédain;Lesson 4
la plèbe;la plèbe;5;auto_frequency,source_words_txt,auto_no_translation;la plèbe;Lesson 5
le paralogisme;le paralogisme;6;auto_frequency,source_words_txt,auto_no_translation;le paralogisme;Lesson 6
édifier;édifier;7;auto_frequency,source_words_txt,auto_no_translation;édifier;Lesson 7
l'herméneutique;l'herméneutique;8;auto_frequency,source_words_txt,auto_no_translation;l'herméneutique;Lesson 8
l'heuristique;l'heuristique;9;auto_frequency,source_words_txt,auto_no_translation;l'heuristique;Lesson 9
la casuistique;la casuistique;10;auto_frequency,source_words_txt,auto_no_translation;la casuistique;Lesson 10
la maïeutique;la maïeutique;11;auto_frequency,source_words_txt,auto_no_translation;la maïeutique;Lesson 11
l'axiologie;l'axiologie;12;auto_frequency,source_words_txt,auto_no_translation;l'axiologie;Lesson 12
oblitérer;oblitérer;1;auto_frequency,source_words_txt,auto_no_translation;oblitérer;Lesson 1
annihiler;annihiler;2;auto_frequency,source_words_txt,auto_no_translation;annihiler;Lesson 2
le sfumato;le sfumato;3;auto_frequency,source_words_txt,auto_no_translation;le sfumato;Lesson 3
débouter;débouter;4;auto_frequency,source_words_txt,auto_no_translation;débouter;Lesson 4
opiniâtrement;opiniâtrement;5;auto_frequency,source_words_txt,auto_no_translation;opiniâtrement;Lesson 5
témérairement;témérairement;6;auto_frequency,source_words_txt,auto_no_translation;témérairement;Lesson 6
la déliquescence;la déliquescence;7;auto_frequency,source_words_txt,auto_no_translation;la déliquescence;Lesson 7
la désuétude;la désuétude;8;auto_frequency,source_words_txt,auto_no_translation;la désuétude;Lesson 8
singulariser;singulariser;9;auto_frequency,source_words_txt,auto_no_translation;singulariser;Lesson 9
contvenir;contvenir;10;auto_frequency,source_words_txt,auto_no_translation;contvenir;Lesson 10
la congruence;la congruence;11;auto_frequency,source_words_txt,auto_no_translation;la congruence;Lesson 11
la célérité;la célérité;12;auto_frequency,source_words_txt,auto_no_translation;la célérité;Lesson 12
abjurer;abjurer;1;auto_frequency,source_words_txt,auto_no_translation;abjurer;Lesson 1
le calvaire;le calvaire;2;auto_frequency,source_words_txt,auto_no_translation;le calvaire;Lesson 2
la solennité;la solennité;3;auto_frequency,source_words_txt,auto_no_translation;la solennité;Lesson 3
la magnificence;la magnificence;4;auto_frequency,source_words_txt,auto_no_translation;la magnificence;Lesson 4
la bienséance;la bienséance;5;auto_frequency,source_words_txt,auto_no_translation;la bienséance;Lesson 5
le distinguo;le distinguo;6;auto_frequency,source_words_txt,auto_no_translation;le distinguo;Lesson 6
l'allèle;l'allèle;7;auto_frequency,source_words_txt,auto_no_translation;l'allèle;Lesson 7
indubitablement;indubitablement;8;auto_frequency,source_words_txt,auto_no_translation;indubitablement;Lesson 8
ostraciser;ostraciser;9;auto_frequency,source_words_txt,auto_no_translation;ostraciser;Lesson 9
la chimère;la chimère;10;auto_frequency,source_words_txt,auto_no_translation;la chimère;Lesson 10
l'aphorisme;l'aphorisme;11;auto_frequency,source_words_txt,auto_no_translation;l'aphorisme;Lesson 11
l'entropie;l'entropie;12;auto_frequency,source_words_txt,auto_no_translation;l'entropie;Lesson 12
l'enthalpie;l'enthalpie;1;auto_frequency,source_words_txt,auto_no_translation;l'enthalpie;Lesson 1
indicieusement;indicieusement;2;auto_frequency,source_words_txt,auto_no_translation;indicieusement;Lesson 2
l'adiabatique;l'adiabatique;3;auto_frequency,source_words_txt,auto_no_translation;l'adiabatique;Lesson 3
la catalyse;la catalyse;4;auto_frequency,source_words_txt,auto_no_translation;la catalyse;Lesson 4
inducieusement;inducieusement;5;auto_frequency,source_words_txt,auto_no_translation;inducieusement;Lesson 5
la paupérisation;la paupérisation;6;auto_frequency,source_words_txt,auto_no_translation;la paupérisation;Lesson 6
pérégriner;pérégriner;7;auto_frequency,source_words_txt,auto_no_translation;pérégriner;Lesson 7
la taxonomie;la taxonomie;8;auto_frequency,source_words_txt,auto_no_translation;la taxonomie;Lesson 8
la stagflation;la stagflation;9;auto_frequency,source_words_txt,auto_no_translation;la stagflation;Lesson 9
sanctifier;sanctifier;10;auto_frequency,source_words_txt,auto_no_translation;sanctifier;Lesson 10
asservir;asservir;11;auto_frequency,source_words_txt,auto_no_translation;asservir;Lesson 11
l'apanage;l'apanage;12;auto_frequency,source_words_txt,auto_no_translation;l'apanage;Lesson 12
le magistère;le magistère;1;auto_frequency,source_words_txt,auto_no_translation;le magistère;Lesson 1
l'exégèse;l'exégèse;2;auto_frequency,source_words_txt,auto_no_translation;l'exégèse;Lesson 2
la sémiotique;la sémiotique;3;auto_frequency,source_words_txt,auto_no_translation;la sémiotique;Lesson 3
la vassalité;la vassalité;4;auto_frequency,source_words_txt,auto_no_translation;la vassalité;Lesson 4
l'autarcie;l'autarcie;5;auto_frequency,source_words_txt,auto_no_translation;l'autarcie;Lesson 5
la catharsis;la catharsis;6;auto_frequency,source_words_txt,auto_no_translation;la catharsis;Lesson 6
inébranlablement;inébranlablement;7;auto_frequency,source_words_txt,auto_no_translation;inébranlablement;Lesson 7
la putréfaction;la putréfaction;8;auto_frequency,source_words_txt,auto_no_translation;la putréfaction;Lesson 8
flétrir;flétrir;9;auto_frequency,source_words_txt,auto_no_translation;flétrir;Lesson 9
vilipender;vilipender;10;auto_frequency,source_words_txt,auto_no_translation;vilipender;Lesson 10
l'homéostasie;l'homéostasie;11;auto_frequency,source_words_txt,auto_no_translation;l'homéostasie;Lesson 11
le rococo;le rococo;12;auto_frequency,source_words_txt,auto_no_translation;le rococo;Lesson 12
la ploutocratie;la ploutocratie;1;auto_frequency,source_words_txt,auto_no_translation;la ploutocratie;Lesson 1
la théocratie;la théocratie;2;auto_frequency,source_words_txt,auto_no_translation;la théocratie;Lesson 2
la gérontocratie;la gérontocratie;3;auto_frequency,source_words_txt,auto_no_translation;la gérontocratie;Lesson 3
l'anhédonie;l'anhédonie;4;auto_frequency,source_words_txt,auto_no_translation;l'anhédonie;Lesson 4
la neurasthénie;la neurasthénie;5;auto_frequency,source_words_txt,auto_no_translation;la neurasthénie;Lesson 5
la conurbation;la conurbation;6;auto_frequency,source_words_txt,auto_no_translation;la conurbation;Lesson 6
le cadastre;le cadastre;7;auto_frequency,source_words_txt,auto_no_translation;le cadastre;Lesson 7
occultement;occultement;8;auto_frequency,source_words_txt,auto_no_translation;occultement;Lesson 8
marquer au fer rouge;marquer au fer rouge;9;auto_frequency,source_words_txt,auto_no_translation;marquer au fer rouge;Lesson 9
l'opiniâtreté;l'opiniâtreté;10;auto_frequency,source_words_txt,auto_no_translation;l'opiniâtreté;Lesson 10
la stratigraphie;la stratigraphie;11;auto_frequency,source_words_txt,auto_no_translation;la stratigraphie;Lesson 11
la géomorphologie;la géomorphologie;12;auto_frequency,source_words_txt,auto_no_translation;la géomorphologie;Lesson 12
la lithosphère;la lithosphère;1;auto_frequency,source_words_txt,auto_no_translation;la lithosphère;Lesson 1
l'étiologie;l'étiologie;2;auto_frequency,source_words_txt,auto_no_translation;l'étiologie;Lesson 2
l'hippocampe;l'hippocampe;3;auto_frequency,source_words_txt,auto_no_translation;l'hippocampe;Lesson 3
l'amygdale;l'amygdale;4;auto_frequency,source_words_txt,auto_no_translation;l'amygdale;Lesson 4
le keynésianisme;le keynésianisme;5;auto_frequency,source_words_txt,auto_no_translation;le keynésianisme;Lesson 5
le mercantilisme;le mercantilisme;6;auto_frequency,source_words_txt,auto_no_translation;le mercantilisme;Lesson 6
la nébuleuse;la nébuleuse;7;auto_frequency,source_words_txt,auto_no_translation;la nébuleuse;Lesson 7
le pulsar;le pulsar;8;auto_frequency,source_words_txt,auto_no_translation;le pulsar;Lesson 8
le quasar;le quasar;9;auto_frequency,source_words_txt,auto_no_translation;le quasar;Lesson 9
la singularité;la singularité;10;auto_frequency,source_words_txt,auto_no_translation;la singularité;Lesson 10
sublimer;sublimer;11;auto_frequency,source_words_txt,auto_no_translation;sublimer;Lesson 11
déifier;déifier;12;auto_frequency,source_words_txt,auto_no_translation;déifier;Lesson 12
l'exception d'incompétence;l'exception d'incompétence;1;auto_frequency,source_words_txt,auto_no_translation;l'exception d'incompétence;Lesson 1
la fin de non-recevoir;la fin de non-recevoir;2;auto_frequency,source_words_txt,auto_no_translation;la fin de non-recevoir;Lesson 2
la forclusion;la forclusion;3;auto_frequency,source_words_txt,auto_no_translation;la forclusion;Lesson 3
la péremption;la péremption;4;auto_frequency,source_words_txt,auto_no_translation;la péremption;Lesson 4
la subsidiarité;la subsidiarité;5;auto_frequency,source_words_txt,auto_no_translation;la subsidiarité;Lesson 5
le jacobinisme;le jacobinisme;6;auto_frequency,source_words_txt,auto_no_translation;le jacobinisme;Lesson 6
l'enzymologie;l'enzymologie;7;auto_frequency,source_words_txt,auto_no_translation;l'enzymologie;Lesson 7
le peptide;le peptide;8;auto_frequency,source_words_txt,auto_no_translation;le peptide;Lesson 8
l'alluvion;l'alluvion;9;auto_frequency,source_words_txt,auto_no_translation;l'alluvion;Lesson 9
la sublimation;la sublimation;10;auto_frequency,source_words_txt,auto_no_translation;la sublimation;Lesson 10
la liquéfaction;la liquéfaction;11;auto_frequency,source_words_txt,auto_no_translation;la liquéfaction;Lesson 11
la luminescence;la luminescence;12;auto_frequency,source_words_txt,auto_no_translation;la luminescence;Lesson 12
la supraconductivité;la supraconductivité;1;auto_frequency,source_words_txt,auto_no_translation;la supraconductivité;Lesson 1
péricliter;péricliter;2;auto_frequency,source_words_txt,auto_no_translation;péricliter;Lesson 2
dévotement;dévotement;3;auto_frequency,source_words_txt,auto_no_translation;dévotement;Lesson 3
la phénoménologie;la phénoménologie;4;auto_frequency,source_words_txt,auto_no_translation;la phénoménologie;Lesson 4
le monisme;le monisme;5;auto_frequency,source_words_txt,auto_no_translation;le monisme;Lesson 5
la curatelle;la curatelle;6;auto_frequency,source_words_txt,auto_no_translation;la curatelle;Lesson 6
l'absolution;l'absolution;7;auto_frequency,source_words_txt,auto_no_translation;l'absolution;Lesson 7
la biocatalyse;la biocatalyse;8;auto_frequency,source_words_txt,auto_no_translation;la biocatalyse;Lesson 8
l'osmorégulation;l'osmorégulation;9;auto_frequency,source_words_txt,auto_no_translation;l'osmorégulation;Lesson 9
la phosphorylation;la phosphorylation;10;auto_frequency,source_words_txt,auto_no_translation;la phosphorylation;Lesson 10
